Date,Open,High,Low,Close
2006-05-15 23:00:00+00:00,0.2907858951205725,0.29045371699859784,0.28984056485467957,0.28991807530788716
2006-05-16 23:00:00+00:00,0.2908178027915263,0.2924156800992703,0.2899708224736588,0.29212863589564136
2006-05-17 23:00:00+00:00,0.29254232124662344,0.2935424754822176,0.29194950308071194,0.29304093669262504
2006-05-18 23:00:00+00:00,0.29296392780409214,0.29369860094461264,0.2916974377882075,0.29200637286341513
2006-05-21 23:00:00+00:00,0.2922899236069462,0.2939233991641966,0.29384760795410286,0.29348507919887773
2006-05-22 23:00:00+00:00,0.29350029117774273,0.29523488418238636,0.29235619132285123,0.29644888573436007
2006-05-23 23:00:00+00:00,0.296361396366829,0.2945785277570206,0.29280178212398184,0.29107754386093626
2006-05-24 23:00:00+00:00,0.2910420621623885,0.29175531993867193,0.29050993414235243,0.29024340263187415
2006-05-25 23:00:00+00:00,0.29091479411827503,0.2909819927141181,0.2904436776325442,0.28957329152282946
2006-05-28 23:00:00+00:00,0.2892525220746871,0.2921081373768845,0.29046741960185296,0.2921071699074587
2006-05-29 23:00:00+00:00,0.2926471890734078,0.2958804918972208,0.2927893437970683,0.29585100479270154
2006-05-30 23:00:00+00:00,0.29604608961552276,0.2971129973479038,0.2952952822943169,0.29614656103485476
2006-05-31 23:00:00+00:00,0.2962491496583313,0.2965058543400555,0.29454432701095923,0.294298158904239
2006-06-01 23:00:00+00:00,0.2941192090681401,0.2971919768370858,0.29323505793991694,0.296614175695952
2006-06-04 23:00:00+00:00,0.2961762425372182,0.2973707027975647,0.2958217091260754,0.297478326767752
2006-06-05 23:00:00+00:00,0.2971943246735521,0.29756077286464716,0.2959739129562474,0.2949794559443029
2006-06-06 23:00:00+00:00,0.2955020840675844,0.29662978475332036,0.2950952934332946,0.29592369150253517
2006-06-07 23:00:00+00:00,0.29622851372676795,0.2973600671393061,0.29524780225637104,0.29630015710669766
2006-06-08 23:00:00+00:00,0.2962620849021181,0.29629002250992675,0.2958954206479142,0.2961665926866547
2006-06-11 23:00:00+00:00,0.29587927294160016,0.2978480213900983,0.2953987740450755,0.29722619003501133
2006-06-12 23:00:00+00:00,0.29725506305754973,0.29811305258555443,0.29656952191884783,0.29795971937311067
2006-06-13 23:00:00+00:00,0.2976227370615217,0.29826178651945595,0.297480907325329,0.2975331462006155
2006-06-14 23:00:00+00:00,0.298100493789512,0.2977879073945364,0.29630692932685615,0.2966610860422711
2006-06-15 23:00:00+00:00,0.29655287246795503,0.2967121111439285,0.29596693104351735,0.2976931428638704
2006-06-18 23:00:00+00:00,0.29713800945957547,0.2985546108035855,0.29663447279950794,0.2968485736752223
2006-06-19 23:00:00+00:00,0.2981009376474611,0.2995032320796932,0.29855783938394537,0.29820353254109877
2006-06-20 23:00:00+00:00,0.29866736787187637,0.29909190083794723,0.29724782219741896,0.2966714588147142
2006-06-21 23:00:00+00:00,0.29651376056378126,0.2979778781295026,0.2961548439820731,0.2983728099660409
2006-06-22 23:00:00+00:00,0.2983727526342868,0.2987414911262512,0.2969031422760016,0.29705061041920583
2006-06-25 23:00:00+00:00,0.2968876164068841,0.29846628233776107,0.2959652909214935,0.29848883531028464
2006-06-26 23:00:00+00:00,0.2979913782716087,0.29872847227415983,0.2966605725727957,0.297837400670524
2006-06-27 23:00:00+00:00,0.29788646772687916,0.297684087679868,0.296212124080905,0.2956238644841444
2006-06-28 23:00:00+00:00,0.2977695507478403,0.2972678375884514,0.29511626150289033,0.29501969481426815
2006-06-29 23:00:00+00:00,0.2950849641625972,0.29576126239610184,0.2949129210949299,0.2951077844023454
2006-07-02 23:00:00+00:00,0.29736931214366474,0.3018320259567633,0.2914722488451578,0.29134664731558996
2006-07-03 23:00:00+00:00,0.29195840463925005,0.2924282876921708,0.2913235713419272,0.2921115256581235
2006-07-04 23:00:00+00:00,0.2922346973870402,0.29446552962102684,0.2917967758692291,0.2932310334867983
2006-07-05 23:00:00+00:00,0.293183961057983,0.2927402297362564,0.28970927299061666,0.28932518034680416
2006-07-06 23:00:00+00:00,0.2893783838159384,0.2901321926063875,0.28925027344701926,0.2913461102515712
2006-07-09 23:00:00+00:00,0.2906835274586755,0.29110612410414854,0.2888082053812675,0.29034134990319277
2006-07-10 23:00:00+00:00,0.290890830923587,0.29150042110557983,0.290146064904361,0.28979214672357245
2006-07-11 23:00:00+00:00,0.2903785163270663,0.29189011855240427,0.2896341420248558,0.2913938699991893
2006-07-12 23:00:00+00:00,0.29209614972034453,0.29216280678115714,0.2907816410998033,0.29105620618639344
2006-07-13 23:00:00+00:00,0.29107508945572563,0.2908250008496822,0.28921581024306814,0.28954930320740974
2006-07-16 23:00:00+00:00,0.2884918686690634,0.2894413143042013,0.28771051607633896,0.2877345720002647
2006-07-17 23:00:00+00:00,0.2877584483039409,0.2878135750686801,0.2863525343411489,0.28609654886970576
2006-07-18 23:00:00+00:00,0.2864128602878001,0.2864005074818846,0.2839642425288995,0.2853019761493278
2006-07-19 23:00:00+00:00,0.28545756070455985,0.2860144484599093,0.2853107511060487,0.28592123004367737
2006-07-20 23:00:00+00:00,0.28481530222026646,0.2885527442779038,0.28591063867891087,0.2866796807303209
2006-07-23 23:00:00+00:00,0.28866250918302877,0.2884271297012105,0.28696341427653116,0.28657266261950526
2006-07-24 23:00:00+00:00,0.28708411748958523,0.2872981011501787,0.2864279147725932,0.28638003589818944
2006-07-25 23:00:00+00:00,0.2864943867261106,0.28786280178650264,0.28647294185232036,0.2885152011829979
2006-07-26 23:00:00+00:00,0.28842522634860013,0.28807805642922957,0.28779711179135065,0.2880929715295304
2006-07-27 23:00:00+00:00,0.2886005651792529,0.28772615203862056,0.2873548310681061,0.2868969664438198
2006-07-30 23:00:00+00:00,0.2862633812940868,0.2890800638071399,0.2861987663154035,0.28930667288563117
2006-07-31 23:00:00+00:00,0.28723996371756777,0.2911076153111011,0.28780293651355776,0.29133629850541615
2006-08-01 23:00:00+00:00,0.2913870733661556,0.2908568436691355,0.2887870675182529,0.2886930682355468
2006-08-02 23:00:00+00:00,0.2903865965645013,0.29008440219304865,0.2887247632161899,0.2893283570656664
2006-08-03 23:00:00+00:00,0.28927334951549244,0.2891486643677548,0.2882335510431046,0.28743006801159265
2006-08-06 23:00:00+00:00,0.2880723735926852,0.28885800765502534,0.28746047369229316,0.2890456738735574
2006-08-07 23:00:00+00:00,0.2888794455483914,0.28968096437066543,0.28948776235222945,0.29026137884517983
2006-08-08 23:00:00+00:00,0.2903333574341723,0.2889428901847489,0.28815461949347243,0.2885194415599634
2006-08-09 23:00:00+00:00,0.28740869835941996,0.28996673218571944,0.2887942479786079,0.28932112067647603
2006-08-10 23:00:00+00:00,0.2893316312518312,0.2895353637708481,0.28906207551111923,0.2883580169786156
2006-08-13 23:00:00+00:00,0.28898407732781034,0.29012968134348344,0.2876543450028334,0.29043232759272514
2006-08-15 23:00:00+00:00,0.2882179638986338,0.2883105365678727,0.2867875732260016,0.28767836604314007
2006-08-16 23:00:00+00:00,0.2878191779154735,0.2868599322978146,0.28633003196718665,0.28720277002581457
2006-08-17 23:00:00+00:00,0.28495353437188875,0.28787446711646925,0.2864791099440993,0.28828467963050264
2006-08-20 23:00:00+00:00,0.287964830758205,0.28854774929200716,0.2878333544761614,0.2878709507622924
2006-08-21 23:00:00+00:00,0.2886485191403767,0.2886262190135735,0.287165757565187,0.28812949125564724
2006-08-22 23:00:00+00:00,0.28778930023595517,0.2903268876760895,0.28786421003288837,0.29044816041423793
2006-08-23 23:00:00+00:00,0.290625840973141,0.29042185273034066,0.288569152037392,0.2897881132197972
2006-08-24 23:00:00+00:00,0.29045973943479425,0.2911913181576055,0.28898178074733777,0.29068068229112426
2006-08-27 23:00:00+00:00,0.29073877089707423,0.29086691520854624,0.288702577577946,0.2889524096998996
2006-08-28 23:00:00+00:00,0.2890433945653849,0.28961800067988314,0.2896542418235785,0.28896405175493756
2006-08-29 23:00:00+00:00,0.2894035838095312,0.2896142457174467,0.28856175295678044,0.2900685682862059
2006-08-30 23:00:00+00:00,0.2894456163160863,0.2908812437862636,0.2891592123437713,0.290565383605645
2006-08-31 23:00:00+00:00,0.29027872316720504,0.2909548664627296,0.2888781825365113,0.28852319992695086
2006-09-03 23:00:00+00:00,0.28921151002054085,0.28969098920564673,0.2897118524121811,0.2903699206772709
2006-09-04 23:00:00+00:00,0.28877196626401325,0.28945124961309376,0.289675915774881,0.2903087603403042
2006-09-05 23:00:00+00:00,0.2902698866683131,0.2939459643759536,0.29080644134180134,0.29380021284253477
2006-09-06 23:00:00+00:00,0.2939451511858078,0.2953716402361196,0.2937412596090458,0.2944106650919807
2006-09-07 23:00:00+00:00,0.2944027848311537,0.29516058843503123,0.29330829864705876,0.29355908403190206
2006-09-10 23:00:00+00:00,0.29474812674035344,0.29572152059992396,0.29376609031463385,0.29534171582358054
2006-09-11 23:00:00+00:00,0.2953683963016377,0.29521261817633376,0.2938956006682819,0.2933164325007733
2006-09-12 23:00:00+00:00,0.2934012772929687,0.2942826049410722,0.29384304816353163,0.2941058283030343
2006-09-13 23:00:00+00:00,0.2933956985312192,0.2942045367152357,0.2934616244166878,0.2942660854847754
2006-09-14 23:00:00+00:00,0.29382307433720145,0.2944236079243843,0.29326289860441085,0.2920821460546082
2006-09-17 23:00:00+00:00,0.293395970491755,0.2932891926588265,0.29196156681510094,0.29272012926480134
2006-09-18 23:00:00+00:00,0.2920358797869497,0.29336293035156585,0.2951886082707698,0.2941650624713439
2006-09-19 23:00:00+00:00,0.2947050097466766,0.2898263447127931,0.2922187664435437,0.2908895142549959
2006-09-20 23:00:00+00:00,0.29056512391557776,0.293914887797935,0.2918498633305417,0.2949210430502764
2006-09-21 23:00:00+00:00,0.2954199972811034,0.2961976561118872,0.29583065691007054,0.29607243169945463
2006-09-24 23:00:00+00:00,0.29460326843014456,0.2966513609210644,0.29461962354419113,0.29508144454891994
2006-09-25 23:00:00+00:00,0.2946862490505275,0.29521751360089227,0.29374164164004846,0.2933596507368656
2006-09-26 23:00:00+00:00,0.2935620862581026,0.29418328529275595,0.2922624656432559,0.29374283453911565
2006-09-27 23:00:00+00:00,0.29412158786196024,0.2946397836417808,0.2930758207041242,0.2929582239874592
2006-09-28 23:00:00+00:00,0.2927466583251953,0.29341143925847124,0.2921177245018223,0.29121712708462383
2006-10-01 23:00:00+00:00,0.29124041892157354,0.29275017837799944,0.29125333150227867,0.2908113044727141
2006-10-02 23:00:00+00:00,0.2915679534943904,0.29418887212324446,0.29143206725397486,0.2937589964008302
2006-10-03 23:00:00+00:00,0.2937699678726533,0.29451126485647333,0.2930541936204185,0.2929386978105012
2006-10-04 23:00:00+00:00,0.2925128429125683,0.293692806050261,0.29224975345670007,0.293061680543651
2006-10-05 23:00:00+00:00,0.2934452409490129,0.2942898667096537,0.29308408575805484,0.29411766803918593
2006-10-08 23:00:00+00:00,0.29427765386041027,0.2951940071752205,0.2939040321139021,0.2947034850848623
2006-10-09 23:00:00+00:00,0.29514247310435193,0.29508746369603006,0.2941601356880863,0.29405638239131976
2006-10-10 23:00:00+00:00,0.2941333535566914,0.2950120011856188,0.2935521903405812,0.29381637255948234
2006-10-11 23:00:00+00:00,0.29342854143255653,0.2929470135960927,0.2905399966249381,0.29069797810354614
2006-10-12 23:00:00+00:00,0.2903789561066511,0.2909981190193653,0.29015724955261807,0.290046885260143
2006-10-15 23:00:00+00:00,0.2892548800751292,0.2898411857991238,0.28854441927048624,0.28920363654231424
2006-10-16 23:00:00+00:00,0.28833453958856226,0.2907896872274306,0.2892781617249935,0.28994049693898105
2006-10-17 23:00:00+00:00,0.2893821843126261,0.29033965905849307,0.288844158473867,0.2900219644925249
2006-10-18 23:00:00+00:00,0.290101239965578,0.2903851793415142,0.28871876787018674,0.2883856930988805
2006-10-19 23:00:00+00:00,0.2894101956326113,0.29063271408761593,0.2890694216173696,0.2897724316647992
2006-10-22 23:00:00+00:00,0.2894609585003301,0.29134690843089744,0.2897767134528995,0.29114741635498237
2006-10-23 23:00:00+00:00,0.2915446834762261,0.2914253543778549,0.2900705557627904,0.29070861961514494
2006-10-24 23:00:00+00:00,0.2897506803814411,0.2900536317810719,0.2897595369755087,0.28980263456027633
2006-10-25 23:00:00+00:00,0.28996760391084736,0.29013805825514377,0.28975715733165575,0.29062924297139164
2006-10-26 23:00:00+00:00,0.2896863852852314,0.2911205577316093,0.29134721275888786,0.2907255874722261
2006-10-30 00:00:00+00:00,0.29170410692334525,0.29353498685653245,0.2923412908873054,0.2933269879570334
2006-10-31 00:00:00+00:00,0.29320568114541773,0.29327626728829337,0.29251368236077663,0.29356337198680554
